owner,repo_name,pull_number,url,first_commit_changefile,total_changefile
Nayshins,ummon,58,https://github.com/Nayshins/ummon/pull/58,README.md;src/cli.rs;src/commands/index.rs;src/commands/query.rs;src/db.rs;src/graph/knowledge_graph.rs;src/main.rs,README.md;src/cli.rs;src/commands/index.rs;src/commands/query.rs;src/db.rs;src/graph/knowledge_graph.rs;src/main.rs
OpenAdaptAI,OpenAdapt,805,https://github.com/OpenAdaptAI/OpenAdapt/pull/805,openadapt/prompts/describe_recording--segment.j2;openadapt/prompts/generate_action_event--segment.j2;openadapt/strategies/segment.py,CHANGELOG.md;README.md;openadapt/adapters/__init__.py;openadapt/adapters/openai.py;openadapt/adapters/prompt.py;openadapt/adapters/ultralytics.py;openadapt/app/dashboard/api/settings.py;openadapt/app/dashboard/app/layout.tsx;openadapt/app/dashboard/app/onboarding/page.tsx;openadapt/app/dashboard/app/recordings/page.tsx;openadapt/app/dashboard/app/routes.ts;openadapt/app/dashboard/components/Onboarding/steps/BookACall.tsx;openadapt/app/dashboard/components/Onboarding/steps/RegisterForUpdates.tsx;openadapt/app/dashboard/components/Onboarding/steps/Tutorial.tsx;openadapt/app/dashboard/index.js;openadapt/app/dashboard/package-lock.json;openadapt/app/dashboard/package.json;openadapt/app/dashboard/run.py;openadapt/app/tray.py;openadapt/config.defaults.json;openadapt/config.py;openadapt/drivers/anthropic.py;openadapt/drivers/google.py;openadapt/drivers/openai.py;openadapt/models.py;openadapt/playback.py;openadapt/plotting.py;openadapt/prompts/describe_recording--segment.j2;openadapt/prompts/generate_action_event--segment.j2;openadapt/replay.py;openadapt/strategies/__init__.py;openadapt/strategies/base.py;openadapt/strategies/segment.py;openadapt/strategies/visual.py;openadapt/utils.py;openadapt/video.py;openadapt/window/__init__.py;pyproject.toml;tests/openadapt/drivers/test_anthropic.py;tests/openadapt/drivers/test_google.py;tests/openadapt/drivers/test_openai.py
OpenPipe,ART,54,https://github.com/OpenPipe/ART/pull/54,examples/benchmarking_comparison_models.py;src/art/utils/litellm_utils.py,examples/2048/2048-dev.ipynb;examples/benchmarking_comparison_models.py;examples/tic_tac_toe/tic-tac-toe.ipynb;src/art/model.py;src/art/utils/litellm_utils.py
OpenPipe,ART,51,https://github.com/OpenPipe/ART/pull/51,dev/yes-no-maybe.ipynb;examples/2048/2048-single-turn.ipynb;examples/2048/2048.ipynb;examples/hn_title_generator/train.py;examples/prisoners-dilemma.ipynb;examples/temporal-clue.ipynb;examples/tic_tac_toe/tic-tac-toe.ipynb;src/art/__init__.py;src/art/dev/__init__.py;src/art/dev/model.py;src/art/dev/openai_server.py;src/art/local/api.py;src/art/local/service.py;src/art/local/state.py;src/art/model.py;src/art/types.py,dev/yes-no-maybe.ipynb;examples/2048/2048-single-turn.ipynb;examples/2048/2048.ipynb;examples/hn_title_generator/train.py;examples/prisoners-dilemma.ipynb;examples/temporal-clue.ipynb;examples/tic_tac_toe/tic-tac-toe.ipynb;src/art/__init__.py;src/art/dev/__init__.py;src/art/dev/model.py;src/art/dev/openai_server.py;src/art/local/api.py;src/art/local/service.py;src/art/local/state.py;src/art/model.py;src/art/types.py
PipedreamHQ,pipedream,16481,https://github.com/PipedreamHQ/pipedream/pull/16481,pnpm-lock.yaml,pnpm-lock.yaml
PipedreamHQ,pipedream,13055,https://github.com/PipedreamHQ/pipedream/pull/13055,components/database/actions/query-sql-database/query-sql-database.mjs;components/database/package.json,components/database/actions/query-sql-database/query-sql-database.mjs;components/database/package.json
PipedreamHQ,pipedream,12212,https://github.com/PipedreamHQ/pipedream/pull/12212,components/mysql/actions/execute-sql-query/execute-sql-query.mjs;components/postgresql/actions/execute-sql-query/execute-sql-query.mjs,.github/workflows/pull-request-checks.yaml;components/baremetrics/actions/create-customer/create-customer.mjs;components/baremetrics/actions/create-plan/create-plan.mjs;components/baremetrics/actions/create-subscription/create-subscription.mjs;components/baremetrics/actions/update-customer/update-customer.mjs;components/baremetrics/baremetrics.app.mjs;components/baremetrics/common/constants.mjs;components/baremetrics/package.json;components/botpenguin/botpenguin.app.mjs;components/botpenguin/package.json;components/dripcel/dripcel.app.mjs;components/dripcel/package.json;components/flippingbook/actions/create-flipbook/create-flipbook.mjs;components/flippingbook/actions/find-flipbook-by-title/find-flipbook-by-title.mjs;components/flippingbook/actions/update-flipbook/update-flipbook.mjs;components/flippingbook/flippingbook.app.mjs;components/flippingbook/package.json;components/flippingbook/sources/common/base.mjs;components/flippingbook/sources/new-flipbook-instant/new-flipbook-instant.mjs;components/flippingbook/sources/new-flipbook-instant/test-event.mjs;components/flippingbook/sources/new-lead-instant/new-lead-instant.mjs;components/flippingbook/sources/new-lead-instant/test-event.mjs;components/flowla/flowla.app.mjs;components/flowla/package.json;components/google_drive/actions/upload-file/upload-file.mjs;components/google_drive/package.json;components/height/height.app.mjs;components/height/package.json;components/invoicing_plus/invoicing_plus.app.mjs;components/invoicing_plus/package.json;components/ispring_learn/actions/enroll-users-in-courses/enroll-users-in-courses.mjs;components/ispring_learn/actions/list-enrollments/list-enrollments.mjs;components/ispring_learn/actions/update-user/update-user.mjs;components/ispring_learn/common/constants.mjs;components/ispring_learn/common/utils.mjs;components/ispring_learn/ispring_learn.app.mjs;components/ispring_learn/package.json;components/ispring_learn/sources/common/base.mjs;components/ispring_learn/sources/new-completion-instant/new-completion-instant.mjs;components/ispring_learn/sources/new-completion-instant/test-event.mjs;components/ispring_learn/sources/new-enrollment-instant/new-enrollment-instant.mjs;components/ispring_learn/sources/new-enrollment-instant/test-event.mjs;components/ispring_learn/sources/new-registration-instant/new-registration-instant.mjs;components/ispring_learn/sources/new-registration-instant/test-event.mjs;components/mysql/actions/create-row/create-row.mjs;components/mysql/actions/delete-row/delete-row.mjs;components/mysql/actions/execute-query/execute-query.mjs;components/mysql/actions/execute-raw-query/execute-raw-query.mjs;components/mysql/actions/execute-sql-query/execute-sql-query.mjs;components/mysql/actions/execute-stored-procedure/execute-stored-procedure.mjs;components/mysql/actions/find-row/find-row.mjs;components/mysql/actions/update-row/update-row.mjs;components/mysql/mysql.app.mjs;components/mysql/package.json;components/mysql/sources/new-column/new-column.mjs;components/mysql/sources/new-or-updated-row/new-or-updated-row.mjs;components/mysql/sources/new-row-custom-query/new-row-custom-query.mjs;components/mysql/sources/new-row/new-row.mjs;components/mysql/sources/new-table/new-table.mjs;components/notion/actions/create-page-from-database/create-page-from-database.mjs;components/notion/package.json;components/peaka/package.json;components/peaka/peaka.app.mjs;components/postgresql/actions/execute-custom-query/execute-custom-query.mjs;components/postgresql/actions/execute-sql-query/execute-sql-query.mjs;components/postgresql/package.json;components/qualiobee/package.json;components/qualiobee/qualiobee.app.mjs;components/regal/actions/custom-event/custom-event.mjs;components/regal/package.json;components/regal/regal.app.mjs;components/revolt/actions/add-group-member/add-group-member.mjs;components/revolt/actions/create-group/create-group.mjs;components/revolt/actions/send-friend-request/send-friend-request.mjs;components/revolt/package.json;components/revolt/revolt.app.mjs;components/samsara/package.json;components/samsara/samsara.app.mjs;components/slack/actions/add-emoji-reaction/add-emoji-reaction.mjs;components/slack/actions/archive-channel/archive-channel.mjs;components/slack/actions/create-channel/create-channel.mjs;components/slack/actions/create-reminder/create-reminder.mjs;components/slack/actions/delete-file/delete-file.mjs;components/slack/actions/delete-message/delete-message.mjs;components/slack/actions/find-message/find-message.mjs;components/slack/actions/find-user-by-email/find-user-by-email.mjs;components/slack/actions/get-file/get-file.mjs;components/slack/actions/invite-user-to-channel/invite-user-to-channel.mjs;components/slack/actions/kick-user/kick-user.mjs;components/slack/actions/list-channels/list-channels.mjs;components/slack/actions/list-files/list-files.mjs;components/slack/actions/list-group-members/list-group-members.mjs;components/slack/actions/list-members-in-channel/list-members-in-channel.mjs;components/slack/actions/list-replies/list-replies.mjs;components/slack/actions/list-users/list-users.mjs;components/slack/actions/reply-to-a-message/reply-to-a-message.mjs;components/slack/actions/send-custom-message/send-custom-message.mjs;components/slack/actions/send-large-message/send-large-message.mjs;components/slack/actions/send-message/send-message.mjs;components/slack/actions/set-channel-description/set-channel-description.mjs;components/slack/actions/set-channel-topic/set-channel-topic.mjs;components/slack/actions/set-status/set-status.mjs;components/slack/actions/update-group-members/update-group-members.mjs;components/slack/actions/update-message/update-message.mjs;components/slack/actions/update-profile/update-profile.mjs;components/slack/actions/upload-file/upload-file.mjs;components/slack/actions/verify-slack-signature/verify-slack-signature.mjs;components/slack/common/constants.mjs;components/slack/package.json;components/slack/slack.app.mjs;components/slack/sources/new-channel-created/new-channel-created.mjs;components/slack/sources/new-direct-message/new-direct-message.mjs;components/slack/sources/new-interaction-event-received/new-interaction-event-received.mjs;components/slack/sources/new-keyword-mention/new-keyword-mention.mjs;components/slack/sources/new-message-in-channels/new-message-in-channels.mjs;components/slack/sources/new-reaction-added/new-reaction-added.mjs;components/slack/sources/new-user-mention/new-user-mention.mjs;components/slack_bot/actions/send-message/send-message.mjs;components/slack_bot/package.json;components/sms_everyone/actions/send-sms/send-sms.mjs;components/sms_everyone/common/utils.mjs;components/sms_everyone/package.json;components/sms_everyone/sms_everyone.app.mjs;components/snowflake/actions/execute-sql-query/execute-sql-query.mjs;components/snowflake/package.json;components/upbooks/actions/add-employee/add-employee.mjs;components/upbooks/actions/create-expense-category/create-expense-category.mjs;components/upbooks/actions/record-outward-payment/record-outward-payment.mjs;components/upbooks/common/constants.mjs;components/upbooks/common/utils.mjs;components/upbooks/package.json;components/upbooks/sources/new-data/new-data.mjs;components/upbooks/sources/new-data/test-event.mjs;components/upbooks/upbooks.app.mjs;components/vivomeetings/package.json;components/vivomeetings/vivomeetings.app.mjs;components/whatsapp_business/actions/list-message-templates/list-message-templates.mjs;components/whatsapp_business/actions/send-text-message/send-text-message.mjs;components/whatsapp_business/actions/send-text-using-template/send-text-using-template.mjs;components/whatsapp_business/actions/send-voice-message/send-voice-message.mjs;components/whatsapp_business/package.json;components/whatsapp_business/sources/new-message-sent/new-message-sent.mjs;components/whatsapp_business/sources/new-message-sent/test-event.mjs;components/whatsapp_business/whatsapp_business.app.mjs;components/zoho_survey/actions/send-email-invitation/send-email-invitation.mjs;components/zoho_survey/package.json;components/zoho_survey/sources/common/base.mjs;components/zoho_survey/sources/new-survey-response/new-survey-response.mjs;components/zoho_survey/sources/new-survey-response/test-event.mjs;components/zoho_survey/zoho_survey.app.mjs;docs-v2/components/ArcadeEmbed.tsx;docs-v2/pages/_meta.json;docs-v2/pages/connected-accounts/_meta.json;docs-v2/pages/connected-accounts/api.mdx;docs-v2/pages/connected-accounts/external-auth.mdx;docs-v2/pages/connected-accounts/oauth-clients.mdx;docs-v2/pages/databases/_meta.json;docs-v2/pages/databases/index.mdx;docs-v2/pages/databases/working-with-sql.mdx;docs-v2/pages/workflows/_meta.json;docs-v2/pages/workflows/vpc.mdx;pnpm-lock.yaml
PipedreamHQ,pipedream,13145,https://github.com/PipedreamHQ/pipedream/pull/13145,docs-v2/pages/connect/index.mdx,components/byteforms/byteforms.app.mjs;components/byteforms/package.json;components/connecteam/connecteam.app.mjs;components/connecteam/package.json;components/deepgram/actions/transcribe-audio/transcribe-audio.mjs;components/deepgram/package.json;components/easyhire/easyhire.app.mjs;components/easyhire/package.json;components/mails_so/mails_so.app.mjs;components/mails_so/package.json;components/team_sms/package.json;components/team_sms/team_sms.app.mjs;docs-v2/next.config.js;docs-v2/pages/connect/index.mdx;pnpm-lock.yaml
PipedreamHQ,pipedream,11816,https://github.com/PipedreamHQ/pipedream/pull/11816,components/github/github.app.mjs,components/github/actions/create-branch/create-branch.mjs;components/github/actions/create-gist/create-gist.mjs;components/github/actions/create-issue-comment/create-issue-comment.mjs;components/github/actions/create-issue/create-issue.mjs;components/github/actions/create-or-update-file-contents/create-or-update-file-contents.mjs;components/github/actions/create-pull-request/create-pull-request.mjs;components/github/actions/create-repository/create-repository.mjs;components/github/actions/get-issue-assignees/get-issue-assignees.mjs;components/github/actions/get-repository-content/get-repository-content.mjs;components/github/actions/get-repository/get-repository.mjs;components/github/actions/get-reviewers/get-reviewers.mjs;components/github/actions/list-gists-for-a-user/list-gists-for-a-user.mjs;components/github/actions/list-releases/list-releases.mjs;components/github/actions/search-issues-and-pull-requests/search-issues-and-pull-requests.mjs;components/github/actions/update-gist/update-gist.mjs;components/github/actions/update-issue/update-issue.mjs;components/github/github.app.mjs;components/github/package.json;components/github/sources/new-branch/new-branch.mjs;components/github/sources/new-card-in-column/new-card-in-column.mjs;components/github/sources/new-collaborator/new-collaborator.mjs;components/github/sources/new-commit-comment/new-commit-comment.mjs;components/github/sources/new-commit/new-commit.mjs;components/github/sources/new-discussion/new-discussion.mjs;components/github/sources/new-fork/new-fork.mjs;components/github/sources/new-gist/new-gist.mjs;components/github/sources/new-issue-with-status/new-issue-with-status.mjs;components/github/sources/new-label/new-label.mjs;components/github/sources/new-mention/new-mention.mjs;components/github/sources/new-notification/new-notification.mjs;components/github/sources/new-or-updated-issue/new-or-updated-issue.mjs;components/github/sources/new-or-updated-milestone/new-or-updated-milestone.mjs;components/github/sources/new-or-updated-pull-request/new-or-updated-pull-request.mjs;components/github/sources/new-organization/new-organization.mjs;components/github/sources/new-release/new-release.mjs;components/github/sources/new-repository/new-repository.mjs;components/github/sources/new-review-request/new-review-request.mjs;components/github/sources/new-security-alert/new-security-alert.mjs;components/github/sources/new-star-by-user/new-star-by-user.mjs;components/github/sources/new-star/new-star.mjs;components/github/sources/new-team/new-team.mjs;components/github/sources/webhook-events/webhook-events.mjs
PipedreamHQ,pipedream,14042,https://github.com/PipedreamHQ/pipedream/pull/14042,components/krispcall/krispcall.app.mjs;components/krispcall/package.json,components/krispcall/actions/add-contact/add-contact.mjs;components/krispcall/actions/delete-contact/delete-contact.mjs;components/krispcall/actions/new-mms/new-mms.mjs;components/krispcall/actions/new-sms/new-sms.mjs;components/krispcall/krispcall.app.mjs;components/krispcall/package.json;components/krispcall/sources/new-contact-instant/new-contact-instant.mjs;components/krispcall/sources/new-sms-or-mms-instant/new-sms-or-mms-instant.mjs;components/krispcall/sources/new-voicemail-instant/new-voicemail-instant.mjs
PolicyEngine,policyengine-api,2211,https://github.com/PolicyEngine/policyengine-api/pull/2211,changelog_entry.yaml;policyengine_api/jobs/calculate_economy_simulation_job.py;setup.py,changelog_entry.yaml;policyengine_api/jobs/calculate_economy_simulation_job.py;setup.py
PolicyEngine,policyengine-app,1932,https://github.com/PolicyEngine/policyengine-app/pull/1932,public/images/posts/lift-act/trapezoids.png;public/images/posts/lift-act/winners.png;src/images/posts/lift-act.jpg;src/posts/articles/lift-act.md;src/posts/posts.json,public/images/posts/lift-act/trapezoids.png;public/images/posts/lift-act/winners.png;src/images/posts/lift-act.jpg;src/posts/articles/lift-act.md;src/posts/posts.json
Shopify,app_profiler,167,https://github.com/Shopify/app_profiler/pull/167,CHANGELOG.md;Gemfile.lock;lib/app_profiler/version.rb,CHANGELOG.md;Gemfile.lock;lib/app_profiler/version.rb
SoftFever,OrcaSlicer,6554,https://github.com/SoftFever/OrcaSlicer/pull/6554,resources/profiles/Kingroon.json;resources/profiles/Kingroon/Kingroon KLP1_cover.png;resources/profiles/Kingroon/filament/Kingroon Generic ABS.json;resources/profiles/Kingroon/filament/Kingroon Generic ASA.json;resources/profiles/Kingroon/filament/Kingroon Generic PA-CF.json;resources/profiles/Kingroon/filament/Kingroon Generic PA.json;resources/profiles/Kingroon/filament/Kingroon Generic PC.json;resources/profiles/Kingroon/filament/Kingroon Generic PETG.json;resources/profiles/Kingroon/filament/Kingroon Generic PLA-CF.json;resources/profiles/Kingroon/filament/Kingroon Generic PLA.json;resources/profiles/Kingroon/filament/Kingroon Generic PVA.json;resources/profiles/Kingroon/filament/Kingroon Generic TPU.json;resources/profiles/Kingroon/machine/Kingroon KLP1 0.4 nozzle.json;resources/profiles/Kingroon/machine/Kingroon KLP1.json;resources/profiles/Kingroon/process/0.12mm Standard @Kingroon KLP1.json;resources/profiles/Kingroon/process/0.20mm Standard @Kingroon KLP1.json,CMakeLists.txt;README.md;doc/Home.md;doc/adaptive-pressure-advance.md;doc/developer-reference/Home.md;localization/i18n/OrcaSlicer.pot;localization/i18n/ca/OrcaSlicer_ca.po;localization/i18n/cs/OrcaSlicer_cs.po;localization/i18n/de/OrcaSlicer_de.po;localization/i18n/en/OrcaSlicer_en.po;localization/i18n/es/OrcaSlicer_es.po;localization/i18n/fr/OrcaSlicer_fr.po;localization/i18n/hu/OrcaSlicer_hu.po;localization/i18n/it/OrcaSlicer_it.po;localization/i18n/ja/OrcaSlicer_ja.po;localization/i18n/ko/OrcaSlicer_ko.po;localization/i18n/nl/OrcaSlicer_nl.po;localization/i18n/pl/OrcaSlicer_pl.po;localization/i18n/pt_BR/OrcaSlicer_pt_BR.po;localization/i18n/ru/OrcaSlicer_ru.po;localization/i18n/sv/OrcaSlicer_sv.po;localization/i18n/tr/OrcaSlicer_tr.po;localization/i18n/uk/OrcaSlicer_uk.po;localization/i18n/zh_CN/OrcaSlicer_zh_CN.po;localization/i18n/zh_TW/OrcaSlicer_zh_TW.po;resources/calib/filament_flow/Orca-LinearFlow.3mf;resources/calib/filament_flow/Orca-LinearFlow_fine.3mf;resources/calib/filament_flow/flowrate-test-pass1.3mf;resources/calib/filament_flow/flowrate-test-pass2.3mf;resources/calib/filament_flow/pass1.3mf;resources/profiles/FlyingBear/machine/S1/FlyingBear S1 0.4 nozzle.json;resources/profiles/InfiMech/machine/HSN/fdm_klipper_common.json;resources/profiles/InfiMech/machine/HSN/fdm_machine_common.json;resources/profiles/InfiMech/machine/fdm_klipper_common.json;resources/profiles/InfiMech/machine/fdm_machine_common.json;resources/profiles/Kingroon.json;resources/profiles/Kingroon/Kingroon KLP1_cover.png;resources/profiles/Kingroon/Kingroon KP3S V1_cover.png;resources/profiles/Kingroon/filament/Kingroon Generic ABS.json;resources/profiles/Kingroon/filament/Kingroon Generic ASA.json;resources/profiles/Kingroon/filament/Kingroon Generic PA-CF.json;resources/profiles/Kingroon/filament/Kingroon Generic PA.json;resources/profiles/Kingroon/filament/Kingroon Generic PC.json;resources/profiles/Kingroon/filament/Kingroon Generic PETG.json;resources/profiles/Kingroon/filament/Kingroon Generic PLA-CF.json;resources/profiles/Kingroon/filament/Kingroon Generic PLA.json;resources/profiles/Kingroon/filament/Kingroon Generic PVA.json;resources/profiles/Kingroon/filament/Kingroon Generic TPU.json;resources/profiles/Kingroon/machine/Kingroon KLP1 0.4 nozzle.json;resources/profiles/Kingroon/machine/Kingroon KLP1.json;resources/profiles/Kingroon/machine/Kingroon KP3S V1 0.4 nozzle.json;resources/profiles/Kingroon/machine/Kingroon KP3S V1.json;resources/profiles/Kingroon/process/0.12mm Standard @Kingroon KLP1.json;resources/profiles/Kingroon/process/0.20mm Standard @Kingroon KLP1.json;resources/profiles/Kingroon/process/0.20mm Standard @Kingroon KP3S V1.json;src/OrcaSlicer.cpp;src/libslic3r/Fill/FillConcentric.cpp;src/libslic3r/Format/bbs_3mf.cpp;src/libslic3r/GCode.cpp;src/libslic3r/GCode/CoolingBuffer.cpp;src/libslic3r/GCode/CoolingBuffer.hpp;src/libslic3r/GCode/GCodeProcessor.cpp;src/libslic3r/GCode/GCodeProcessor.hpp;src/libslic3r/PrintConfig.cpp;src/slic3r/GUI/CreatePresetsDialog.cpp;src/slic3r/GUI/DeviceManager.cpp;src/slic3r/GUI/GLCanvas3D.cpp;src/slic3r/GUI/GLTexture.cpp;src/slic3r/GUI/GUI_App.cpp;src/slic3r/GUI/GUI_Factories.cpp;src/slic3r/GUI/GUI_ObjectList.cpp;src/slic3r/GUI/Jobs/PrintJob.cpp;src/slic3r/GUI/Jobs/SendJob.cpp;src/slic3r/GUI/MainFrame.cpp;src/slic3r/GUI/ModelMall.cpp;src/slic3r/GUI/OG_CustomCtrl.cpp;src/slic3r/GUI/PartPlate.cpp;src/slic3r/GUI/Plater.cpp;src/slic3r/GUI/Plater.hpp;src/slic3r/GUI/PresetComboBoxes.cpp;src/slic3r/GUI/Project.cpp;src/slic3r/GUI/Search.cpp;src/slic3r/GUI/Tab.cpp;src/slic3r/GUI/UserManager.cpp;src/slic3r/GUI/WebDownPluginDlg.cpp;src/slic3r/GUI/Widgets/TabCtrl.cpp;src/slic3r/GUI/Widgets/WebView.cpp
